lat;lon;validdate;t_2m:C;relative_humidity_2m:p;wind_speed_10m:kmh;air_density_10m:kgm3;precip_24h:mm;co:ugm3
37.583624;-88.603944;2020-04-14T12:00:00Z;3.0;63.5;6.7;1.256;1.00;154.608
37.583624;-88.603944;2020-04-15T12:00:00Z;1.8;55.6;15.3;1.254;0.00;162.186
37.583624;-88.603944;2020-04-16T12:00:00Z;1.6;56.7;10.0;1.263;0.00;170.704
37.583624;-88.603944;2020-04-17T12:00:00Z;10.8;53.1;21.0;1.210;0.00;158.388
37.583624;-88.603944;2020-04-18T12:00:00Z;0.8;84.7;6.8;1.261;15.30;173.335
37.583624;-88.603944;2020-04-19T12:00:00Z;7.1;77.7;7.0;1.217;0.23;208.966
37.583624;-88.603944;2020-04-20T12:00:00Z;7.3;71.3;10.4;1.214;1.93;177.200
37.583624;-88.603944;2020-04-21T12:00:00Z;11.1;71.0;14.9;1.200;0.30;161.788
37.583624;-88.603944;2020-04-22T12:00:00Z;7.7;52.2;13.5;1.222;0.00;143.620
37.583624;-88.603944;2020-04-23T12:00:00Z;11.0;99.1;12.8;1.192;11.60;132.743
37.583624;-88.603944;2020-04-24T12:00:00Z;9.2;94.0;8.3;1.205;1.70;184.904
37.583624;-88.603944;2020-04-25T12:00:00Z;12.0;96.8;15.8;1.189;4.10;151.509
37.583624;-88.603944;2020-04-26T12:00:00Z;7.6;85.8;21.5;1.223;8.00;140.788
37.583624;-88.603944;2020-04-27T12:00:00Z;7.6;64.2;5.6;1.230;0.00;190.019
37.583624;-88.603944;2020-04-28T12:00:00Z;13.7;79.6;16.0;1.195;0.00;150.109
37.583624;-88.603944;2020-04-29T12:00:00Z;13.5;93.7;21.0;1.180;12.03;147.764
37.583624;-88.603944;2020-04-30T12:00:00Z;9.6;80.9;16.7;1.207;31.20;134.616
37.583624;-88.603944;2020-05-01T12:00:00Z;9.5;70.1;7.6;1.213;0.00;197.038
37.583624;-88.603944;2020-05-02T12:00:00Z;15.7;71.5;16.6;1.186;3.53;147.318
37.583624;-88.603944;2020-05-03T12:00:00Z;18.7;81.6;13.5;1.169;0.17;156.578
37.583624;-88.603944;2020-05-04T12:00:00Z;11.2;72.9;9.6;1.205;0.50;171.549
37.583624;-88.603944;2020-05-05T12:00:00Z;14.3;95.3;3.4;1.181;31.00;161.146
37.583624;-88.603944;2020-05-06T12:00:00Z;6.5;90.2;15.8;1.230;20.30;133.243
37.583624;-88.603944;2020-05-07T12:00:00Z;9.1;76.1;11.3;1.222;0.00;150.313
37.583624;-88.603944;2020-05-08T12:00:00Z;10.8;96.5;8.6;1.202;18.60;159.084
37.583624;-88.603944;2020-05-09T12:00:00Z;5.4;70.9;10.1;1.243;16.70;178.977
37.583624;-88.603944;2020-05-10T12:00:00Z;9.7;63.6;16.8;1.219;0.00;155.540
37.583624;-88.603944;2020-05-11T12:00:00Z;5.7;78.4;10.4;1.243;0.00;147.213
37.583624;-88.603944;2020-05-12T12:00:00Z;7.9;72.0;9.3;1.233;0.00;146.729
37.583624;-88.603944;2020-05-13T12:00:00Z;9.2;93.4;15.1;1.221;4.53;155.662
37.583624;-88.603944;2020-05-14T12:00:00Z;16.0;92.1;15.5;1.186;11.17;172.504
37.583624;-88.603944;2020-05-15T12:00:00Z;18.4;95.2;20.2;1.170;6.00;130.830
37.583624;-88.603944;2020-05-16T12:00:00Z;17.8;94.7;10.7;1.174;24.97;146.082
37.583624;-88.603944;2020-05-17T12:00:00Z;17.7;96.0;13.9;1.168;9.27;146.658
37.583624;-88.603944;2020-05-18T12:00:00Z;14.6;89.5;9.9;1.181;31.23;139.579
37.583624;-88.603944;2020-05-19T12:00:00Z;13.0;92.0;12.1;1.189;0.67;172.400
37.583624;-88.603944;2020-05-20T12:00:00Z;13.5;93.9;7.0;1.191;6.07;195.652
37.583624;-88.603944;2020-05-21T12:00:00Z;12.8;90.5;11.6;1.199;0.00;138.668
37.583624;-88.603944;2020-05-22T12:00:00Z;15.7;92.5;7.2;1.184;0.17;196.485
37.583624;-88.603944;2020-05-23T12:00:00Z;18.8;94.3;16.0;1.168;6.63;204.769
37.583624;-88.603944;2020-05-24T12:00:00Z;20.6;90.8;13.3;1.162;0.37;156.237
37.583624;-88.603944;2020-05-25T12:00:00Z;21.0;84.6;10.0;1.160;0.00;157.626
37.583624;-88.603944;2020-05-26T12:00:00Z;21.8;82.6;15.2;1.157;0.73;143.095
37.583624;-88.603944;2020-05-27T12:00:00Z;19.3;95.0;15.0;1.165;49.60;135.211
37.583624;-88.603944;2020-05-28T12:00:00Z;18.6;95.5;8.1;1.168;13.37;151.775
37.583624;-88.603944;2020-05-29T12:00:00Z;17.1;97.5;4.6;1.177;10.57;146.187
37.583624;-88.603944;2020-05-30T12:00:00Z;14.7;74.8;9.7;1.197;5.67;124.282
37.583624;-88.603944;2020-05-31T12:00:00Z;14.8;77.6;7.1;1.200;0.00;149.120
37.583624;-88.391369;2020-03-15T12:00:00Z;2.1;87.3;13.7;1.280;55.07;149.482
37.583624;-88.391369;2020-03-16T12:00:00Z;1.6;91.8;4.2;1.276;0.00;186.510
37.583624;-88.391369;2020-03-17T12:00:00Z;5.6;98.9;10.5;1.253;0.33;170.017
37.583624;-88.391369;2020-03-18T12:00:00Z;7.9;92.4;10.4;1.237;0.00;170.898
37.583624;-88.391369;2020-03-19T12:00:00Z;14.8;100.0;10.8;1.200;38.93;110.416
37.583624;-88.391369;2020-03-20T12:00:00Z;18.1;92.9;18.2;1.183;51.03;108.548
37.583624;-88.391369;2020-03-21T12:00:00Z;3.3;56.6;13.0;1.274;0.00;138.744
37.583624;-88.391369;2020-03-22T12:00:00Z;1.8;77.4;9.6;1.278;0.00;169.013
37.583624;-88.391369;2020-03-23T12:00:00Z;5.0;97.6;8.8;1.251;2.70;174.392
37.583624;-88.391369;2020-03-24T12:00:00Z;3.4;95.1;10.3;1.254;0.00;202.958
37.583624;-88.391369;2020-03-25T12:00:00Z;4.6;100.0;8.6;1.247;16.83;217.759
37.583624;-88.391369;2020-03-26T12:00:00Z;8.7;98.8;12.0;1.221;0.00;163.168
37.583624;-88.391369;2020-03-27T12:00:00Z;16.0;92.1;10.5;1.182;0.00;158.137
37.583624;-88.391369;2020-03-28T12:00:00Z;20.2;86.1;18.2;1.165;0.00;142.454
37.583624;-88.391369;2020-03-29T12:00:00Z;13.6;45.4;24.1;1.202;53.87;120.856
37.583624;-88.391369;2020-03-30T12:00:00Z;8.0;69.8;8.7;1.241;0.00;137.873
37.583624;-88.391369;2020-03-31T12:00:00Z;8.1;100.0;5.5;1.228;3.00;159.316
37.583624;-88.391369;2020-04-01T12:00:00Z;1.9;93.5;8.3;1.262;0.00;177.069
37.583624;-88.391369;2020-04-02T12:00:00Z;5.6;84.9;8.6;1.250;0.00;195.276
37.583624;-88.391369;2020-04-03T12:00:00Z;10.2;77.7;6.4;1.224;0.93;202.590
37.583624;-88.391369;2020-04-04T12:00:00Z;8.4;85.7;10.7;1.234;0.67;167.818
37.583624;-88.391369;2020-04-05T12:00:00Z;6.5;92.1;6.4;1.243;0.17;173.552
37.583624;-88.391369;2020-04-06T12:00:00Z;8.9;96.3;4.6;1.231;0.00;262.249
37.583624;-88.391369;2020-04-07T12:00:00Z;15.7;93.7;12.4;1.192;0.00;184.426
37.583624;-88.391369;2020-04-08T12:00:00Z;18.2;98.1;12.2;1.174;0.00;145.678
37.583624;-88.391369;2020-04-09T12:00:00Z;8.7;61.0;12.3;1.228;5.37;119.867
37.583624;-88.391369;2020-04-10T12:00:00Z;1.6;52.0;11.5;1.270;0.00;115.674
37.583624;-88.391369;2020-04-11T12:00:00Z;6.9;61.9;10.0;1.239;0.00;153.906
37.583624;-88.391369;2020-04-12T12:00:00Z;12.9;80.5;14.8;1.202;10.00;139.454
37.583624;-88.391369;2020-04-13T12:00:00Z;3.8;71.3;25.3;1.247;7.97;126.658
37.583624;-88.391369;2020-04-14T12:00:00Z;3.7;60.0;7.2;1.265;2.37;152.831
37.583624;-88.391369;2020-04-15T12:00:00Z;2.3;61.6;13.2;1.265;0.00;161.660
37.583624;-88.391369;2020-04-16T12:00:00Z;2.2;57.9;8.8;1.273;0.00;173.176
37.583624;-88.391369;2020-04-17T12:00:00Z;10.8;55.1;19.5;1.221;0.00;157.114
37.583624;-88.391369;2020-04-18T12:00:00Z;1.3;84.4;7.0;1.271;21.60;168.354
37.583624;-88.391369;2020-04-19T12:00:00Z;7.4;82.2;5.0;1.227;0.53;195.791
37.583624;-88.391369;2020-04-20T12:00:00Z;7.2;85.2;9.9;1.225;1.03;180.356
37.583624;-88.391369;2020-04-21T12:00:00Z;11.5;77.4;13.7;1.210;0.00;161.722
37.583624;-88.391369;2020-04-22T12:00:00Z;7.3;60.1;11.4;1.236;0.00;146.202
37.583624;-88.391369;2020-04-23T12:00:00Z;11.3;99.7;11.4;1.203;8.97;132.312
37.583624;-88.391369;2020-04-24T12:00:00Z;9.4;99.4;8.5;1.216;6.37;173.597
37.583624;-88.391369;2020-04-25T12:00:00Z;11.9;100.0;14.1;1.200;15.50;152.423
37.583624;-88.391369;2020-04-26T12:00:00Z;8.0;87.1;20.3;1.232;10.83;145.350
37.583624;-88.391369;2020-04-27T12:00:00Z;7.0;68.7;4.5;1.245;0.00;198.472
37.583624;-88.391369;2020-04-28T12:00:00Z;13.7;81.1;13.6;1.206;0.00;150.461
37.583624;-88.391369;2020-04-29T12:00:00Z;14.3;98.2;21.6;1.188;2.70;147.638
37.583624;-88.391369;2020-04-30T12:00:00Z;10.0;82.2;15.5;1.216;24.93;134.302
37.583624;-88.391369;2020-05-01T12:00:00Z;9.3;78.9;7.9;1.225;0.00;186.143
37.583624;-88.391369;2020-05-02T12:00:00Z;14.8;77.3;12.9;1.201;2.33;147.118
37.583624;-88.391369;2020-05-03T12:00:00Z;19.0;80.2;12.0;1.179;0.00;156.523
37.583624;-88.391369;2020-05-04T12:00:00Z;11.4;86.7;7.9;1.215;0.00;175.905
37.583624;-88.391369;2020-05-05T12:00:00Z;14.4;98.4;2.4;1.191;30.37;160.845
37.583624;-88.391369;2020-05-06T12:00:00Z;7.0;90.9;15.2;1.240;5.07;133.145
37.583624;-88.391369;2020-05-07T12:00:00Z;9.2;77.7;10.9;1.233;0.00;149.923
37.583624;-88.391369;2020-05-08T12:00:00Z;11.1;100.0;7.7;1.212;22.23;158.608
37.583624;-88.391369;2020-05-09T12:00:00Z;5.6;69.8;9.8;1.255;15.27;174.740
37.583624;-88.391369;2020-05-10T12:00:00Z;9.6;66.8;14.8;1.232;0.00;151.541
37.583624;-88.391369;2020-05-11T12:00:00Z;6.4;78.4;9.4;1.252;0.00;144.193
37.583624;-88.391369;2020-05-12T12:00:00Z;8.5;71.8;8.1;1.242;0.00;146.509
37.583624;-88.391369;2020-05-13T12:00:00Z;9.4;95.1;13.9;1.233;4.90;156.095
37.583624;-88.391369;2020-05-14T12:00:00Z;15.8;95.3;13.1;1.199;11.30;171.950
37.583624;-88.391369;2020-05-15T12:00:00Z;18.9;94.2;18.2;1.179;3.17;129.144
37.583624;-88.391369;2020-05-16T12:00:00Z;17.8;98.1;10.8;1.185;22.33;151.530
37.583624;-88.391369;2020-05-17T12:00:00Z;18.1;96.5;11.5;1.178;8.53;151.118
37.583624;-88.391369;2020-05-18T12:00:00Z;15.8;94.5;9.5;1.187;51.10;141.025
37.583624;-88.391369;2020-05-19T12:00:00Z;13.4;94.0;10.1;1.199;0.00;171.335
37.583624;-88.391369;2020-05-20T12:00:00Z;14.0;96.5;6.5;1.201;8.77;193.832
37.583624;-88.391369;2020-05-21T12:00:00Z;13.2;88.1;12.7;1.209;0.00;138.314
37.583624;-88.391369;2020-05-22T12:00:00Z;15.6;94.4;7.1;1.196;0.33;197.893
37.583624;-88.391369;2020-05-23T12:00:00Z;18.6;97.2;14.0;1.180;1.33;197.961
37.583624;-88.391369;2020-05-24T12:00:00Z;20.9;89.3;11.4;1.172;0.00;151.178
37.583624;-88.391369;2020-05-25T12:00:00Z;21.0;89.6;8.5;1.170;0.00;157.933
37.583624;-88.391369;2020-05-26T12:00:00Z;21.9;84.1;13.3;1.167;23.30;144.773
37.583624;-88.391369;2020-05-27T12:00:00Z;19.8;95.1;13.0;1.174;55.27;137.034
37.583624;-88.391369;2020-05-28T12:00:00Z;19.2;98.5;7.4;1.176;11.97;151.034
37.583624;-88.391369;2020-05-29T12:00:00Z;17.7;96.3;5.5;1.186;66.97;143.582
37.583624;-88.391369;2020-05-30T12:00:00Z;15.1;76.2;9.2;1.207;1.50;123.764
37.583624;-88.391369;2020-05-31T12:00:00Z;15.2;80.4;6.1;1.209;0.00;152.065
37.583624;-88.178793;2020-03-15T12:00:00Z;2.7;83.0;15.4;1.283;46.00;150.137
37.583624;-88.178793;2020-03-16T12:00:00Z;2.0;91.3;5.5;1.280;0.00;194.635
37.583624;-88.178793;2020-03-17T12:00:00Z;6.0;97.5;10.5;1.257;0.60;170.523
37.583624;-88.178793;2020-03-18T12:00:00Z;7.9;92.0;9.9;1.243;0.00;175.571
37.583624;-88.178793;2020-03-19T12:00:00Z;14.9;99.4;9.7;1.206;85.67;111.159
37.583624;-88.178793;2020-03-20T12:00:00Z;18.4;93.4;19.2;1.187;52.43;106.656
37.583624;-88.178793;2020-03-21T12:00:00Z;3.6;56.6;14.9;1.278;0.00;138.691
37.583624;-88.178793;2020-03-22T12:00:00Z;2.0;77.2;9.3;1.283;0.00;171.015
37.583624;-88.178793;2020-03-23T12:00:00Z;5.7;95.7;8.8;1.254;2.53;173.851
37.583624;-88.178793;2020-03-24T12:00:00Z;4.4;93.1;9.4;1.256;0.00;206.505
37.583624;-88.178793;2020-03-25T12:00:00Z;4.9;98.7;7.3;1.251;14.57;216.862
37.583624;-88.178793;2020-03-26T12:00:00Z;8.7;97.5;10.3;1.227;0.00;162.808
37.583624;-88.178793;2020-03-27T12:00:00Z;15.9;90.3;9.7;1.188;0.00;154.197
37.583624;-88.178793;2020-03-28T12:00:00Z;20.1;86.6;18.5;1.170;0.00;142.251
37.583624;-88.178793;2020-03-29T12:00:00Z;14.5;43.5;25.1;1.203;77.70;118.672
37.583624;-88.178793;2020-03-30T12:00:00Z;8.3;71.7;7.9;1.244;0.00;136.980
37.583624;-88.178793;2020-03-31T12:00:00Z;8.7;95.5;6.6;1.231;3.17;165.153
37.583624;-88.178793;2020-04-01T12:00:00Z;2.9;92.4;7.7;1.263;0.17;175.696
37.583624;-88.178793;2020-04-02T12:00:00Z;5.9;86.5;7.2;1.254;0.00;221.792
37.583624;-88.178793;2020-04-03T12:00:00Z;10.3;79.8;5.8;1.230;0.67;209.190
37.583624;-88.178793;2020-04-04T12:00:00Z;9.5;84.9;10.5;1.234;0.00;172.208
37.583624;-88.178793;2020-04-05T12:00:00Z;7.5;90.6;6.2;1.243;0.93;175.195
37.583624;-88.178793;2020-04-06T12:00:00Z;9.7;97.5;4.9;1.233;0.00;269.932
37.583624;-88.178793;2020-04-07T12:00:00Z;15.9;91.8;12.4;1.196;0.00;182.895
37.583624;-88.178793;2020-04-08T12:00:00Z;18.6;96.2;12.4;1.178;0.00;143.925
37.583624;-88.178793;2020-04-09T12:00:00Z;9.1;62.1;12.9;1.231;9.20;119.308
37.583624;-88.178793;2020-04-10T12:00:00Z;2.2;52.8;11.7;1.272;0.00;117.877
37.583624;-88.178793;2020-04-11T12:00:00Z;7.5;61.7;9.0;1.243;0.00;157.480
37.583624;-88.178793;2020-04-12T12:00:00Z;13.2;80.0;15.4;1.206;5.53;142.447
37.583624;-88.178793;2020-04-13T12:00:00Z;4.3;73.9;26.5;1.249;6.67;126.155
37.583624;-88.178793;2020-04-14T12:00:00Z;4.3;56.8;8.0;1.268;1.60;152.259
37.583624;-88.178793;2020-04-15T12:00:00Z;2.5;67.9;12.3;1.270;0.00;159.437
37.583624;-88.178793;2020-04-16T12:00:00Z;2.3;60.9;8.4;1.278;0.00;178.405
37.583624;-88.178793;2020-04-17T12:00:00Z;11.3;52.3;20.2;1.225;0.00;155.328
37.583624;-88.178793;2020-04-18T12:00:00Z;2.0;84.0;7.0;1.273;15.80;167.366
37.583624;-88.178793;2020-04-19T12:00:00Z;7.5;84.8;2.9;1.232;0.00;190.124
37.583624;-88.178793;2020-04-20T12:00:00Z;7.3;87.8;9.6;1.230;1.17;185.993
37.583624;-88.178793;2020-04-21T12:00:00Z;11.8;78.9;13.7;1.213;1.20;162.033
37.583624;-88.178793;2020-04-22T12:00:00Z;7.8;59.7;10.1;1.242;0.00;162.268
37.583624;-88.178793;2020-04-23T12:00:00Z;11.8;95.2;12.2;1.207;6.00;132.574
37.583624;-88.178793;2020-04-24T12:00:00Z;9.6;98.4;8.8;1.221;8.53;170.070
37.583624;-88.178793;2020-04-25T12:00:00Z;12.3;97.6;15.3;1.205;3.00;156.072
37.583624;-88.178793;2020-04-26T12:00:00Z;8.4;88.9;22.3;1.235;10.47;152.575
37.583624;-88.178793;2020-04-27T12:00:00Z;6.7;84.0;3.6;1.251;0.00;213.344
37.583624;-88.178793;2020-04-28T12:00:00Z;14.1;79.4;13.1;1.211;0.00;150.142
37.583624;-88.178793;2020-04-29T12:00:00Z;15.0;94.5;24.6;1.189;0.90;146.464
37.583624;-88.178793;2020-04-30T12:00:00Z;10.3;83.1;15.2;1.220;30.17;134.218
37.583624;-88.178793;2020-05-01T12:00:00Z;9.6;77.2;7.5;1.232;0.00;178.270
37.583624;-88.178793;2020-05-02T12:00:00Z;14.8;78.2;11.1;1.207;0.33;147.151
37.583624;-88.178793;2020-05-03T12:00:00Z;19.1;78.8;12.2;1.184;0.00;156.636
37.583624;-88.178793;2020-05-04T12:00:00Z;12.2;86.3;6.7;1.219;0.00;183.772
37.583624;-88.178793;2020-05-05T12:00:00Z;14.7;96.1;2.5;1.195;28.90;162.413
37.583624;-88.178793;2020-05-06T12:00:00Z;7.5;86.8;16.4;1.243;9.83;133.947
37.583624;-88.178793;2020-05-07T12:00:00Z;9.6;76.3;10.7;1.237;0.00;149.845
37.583624;-88.178793;2020-05-08T12:00:00Z;11.4;98.3;8.1;1.216;20.00;158.720
37.583624;-88.178793;2020-05-09T12:00:00Z;5.8;69.9;7.1;1.259;22.90;173.504
37.583624;-88.178793;2020-05-10T12:00:00Z;9.7;66.6;14.2;1.237;0.00;147.549
37.583624;-88.178793;2020-05-11T12:00:00Z;7.0;76.8;8.5;1.254;0.00;139.676
37.583624;-88.178793;2020-05-12T12:00:00Z;8.8;71.3;7.2;1.246;0.00;155.938
37.583624;-88.178793;2020-05-13T12:00:00Z;9.8;92.1;14.0;1.237;4.03;156.223
37.583624;-88.178793;2020-05-14T12:00:00Z;16.0;92.4;12.4;1.204;11.20;172.618
37.583624;-88.178793;2020-05-15T12:00:00Z;18.9;95.0;17.3;1.184;2.83;131.528
37.583624;-88.178793;2020-05-16T12:00:00Z;18.3;97.1;10.9;1.189;30.90;158.263
37.583624;-88.178793;2020-05-17T12:00:00Z;19.4;84.5;11.0;1.178;9.30;162.432
37.583624;-88.178793;2020-05-18T12:00:00Z;16.4;92.0;6.2;1.189;31.83;142.848
37.583624;-88.178793;2020-05-19T12:00:00Z;13.8;95.8;8.1;1.202;0.30;171.235
37.583624;-88.178793;2020-05-20T12:00:00Z;14.4;95.8;6.5;1.204;3.17;188.714
37.583624;-88.178793;2020-05-21T12:00:00Z;13.5;88.2;13.6;1.213;0.00;137.648
37.583624;-88.178793;2020-05-22T12:00:00Z;16.1;91.8;7.2;1.200;0.00;205.885
37.583624;-88.178793;2020-05-23T12:00:00Z;18.9;96.3;13.6;1.184;3.20;201.269
37.583624;-88.178793;2020-05-24T12:00:00Z;21.5;87.7;12.4;1.175;0.00;146.496
37.583624;-88.178793;2020-05-25T12:00:00Z;21.3;88.1;7.9;1.175;0.00;164.934
37.583624;-88.178793;2020-05-26T12:00:00Z;22.1;84.5;12.6;1.171;6.00;149.149
37.583624;-88.178793;2020-05-27T12:00:00Z;20.4;92.8;13.0;1.177;33.43;141.590
37.583624;-88.178793;2020-05-28T12:00:00Z;19.8;95.3;4.6;1.179;19.50;149.000
37.583624;-88.178793;2020-05-29T12:00:00Z;18.3;95.1;7.9;1.188;17.33;139.592
37.583624;-88.178793;2020-05-30T12:00:00Z;15.7;75.4;9.5;1.209;10.67;123.876
37.583624;-88.178793;2020-05-31T12:00:00Z;16.3;83.9;5.6;1.209;0.00;154.696
37.583624;-87.966217;2020-03-15T12:00:00Z;2.5;82.0;15.9;1.280;54.47;151.052
37.583624;-87.966217;2020-03-16T12:00:00Z;1.6;90.2;6.1;1.278;0.00;206.151
37.583624;-87.966217;2020-03-17T12:00:00Z;6.0;94.6;10.8;1.254;0.50;171.893
37.583624;-87.966217;2020-03-18T12:00:00Z;7.8;90.4;11.0;1.240;0.00;181.052
37.583624;-87.966217;2020-03-19T12:00:00Z;14.9;98.5;10.7;1.203;43.70;113.732
37.583624;-87.966217;2020-03-20T12:00:00Z;18.4;92.1;20.2;1.184;38.67;105.164
37.583624;-87.966217;2020-03-21T12:00:00Z;3.2;57.9;15.9;1.277;0.00;139.029
37.583624;-87.966217;2020-03-22T12:00:00Z;1.4;77.1;10.3;1.282;0.00;173.482
37.583624;-87.966217;2020-03-23T12:00:00Z;5.7;94.3;9.5;1.250;5.77;174.440
37.583624;-87.966217;2020-03-24T12:00:00Z;4.3;91.2;10.4;1.253;0.00;210.657
37.583624;-87.966217;2020-03-25T12:00:00Z;4.5;97.9;6.5;1.249;11.53;218.908
37.583624;-87.966217;2020-03-26T12:00:00Z;8.8;95.1;9.2;1.223;0.00;164.887
37.583624;-87.966217;2020-03-27T12:00:00Z;15.6;89.1;8.9;1.186;0.00;151.362
37.583624;-87.966217;2020-03-28T12:00:00Z;20.2;84.4;18.1;1.167;0.00;142.702
37.583624;-87.966217;2020-03-29T12:00:00Z;14.6;43.4;25.1;1.199;108.87;117.092
37.583624;-87.966217;2020-03-30T12:00:00Z;8.2;71.1;8.0;1.241;0.00;137.886
37.583624;-87.966217;2020-03-31T12:00:00Z;8.6;90.4;7.5;1.229;4.50;171.078
37.583624;-87.966217;2020-04-01T12:00:00Z;2.9;92.4;8.1;1.259;0.67;176.132
37.583624;-87.966217;2020-04-02T12:00:00Z;4.7;86.7;7.0;1.256;0.00;252.180
37.583624;-87.966217;2020-04-03T12:00:00Z;9.4;81.1;5.9;1.231;0.87;216.718
37.583624;-87.966217;2020-04-04T12:00:00Z;10.0;86.5;11.6;1.228;0.17;177.462
37.583624;-87.966217;2020-04-05T12:00:00Z;7.7;89.8;8.2;1.239;1.60;178.144
37.583624;-87.966217;2020-04-06T12:00:00Z;9.0;98.0;5.2;1.233;0.00;285.842
37.583624;-87.966217;2020-04-07T12:00:00Z;16.0;89.9;11.5;1.193;0.00;182.986
37.583624;-87.966217;2020-04-08T12:00:00Z;18.6;95.0;12.2;1.175;0.00;142.963
37.583624;-87.966217;2020-04-09T12:00:00Z;9.0;62.5;14.1;1.228;13.33;119.305
37.583624;-87.966217;2020-04-10T12:00:00Z;2.0;52.6;12.5;1.269;0.00;120.037
37.583624;-87.966217;2020-04-11T12:00:00Z;6.5;60.6;9.4;1.244;0.00;161.031
37.583624;-87.966217;2020-04-12T12:00:00Z;13.1;79.8;15.2;1.203;2.57;147.154
37.583624;-87.966217;2020-04-13T12:00:00Z;4.3;74.8;27.9;1.245;15.07;125.881
37.583624;-87.966217;2020-04-14T12:00:00Z;4.2;56.4;8.2;1.265;1.93;152.810
37.583624;-87.966217;2020-04-15T12:00:00Z;1.8;60.5;12.1;1.269;0.00;158.992
37.583624;-87.966217;2020-04-16T12:00:00Z;1.5;57.1;9.1;1.278;0.00;184.472
37.583624;-87.966217;2020-04-17T12:00:00Z;11.2;50.9;20.0;1.222;0.00;154.760
37.583624;-87.966217;2020-04-18T12:00:00Z;1.9;83.3;7.7;1.270;18.60;168.740
37.583624;-87.966217;2020-04-19T12:00:00Z;7.1;77.9;4.0;1.230;0.00;189.374
37.583624;-87.966217;2020-04-20T12:00:00Z;7.5;84.2;10.0;1.226;0.60;195.637
37.583624;-87.966217;2020-04-21T12:00:00Z;11.9;78.8;13.4;1.209;2.70;162.341
37.583624;-87.966217;2020-04-22T12:00:00Z;7.1;57.3;10.9;1.242;0.00;180.284
37.583624;-87.966217;2020-04-23T12:00:00Z;11.8;93.2;13.3;1.204;5.77;132.841
37.583624;-87.966217;2020-04-24T12:00:00Z;9.8;95.9;9.0;1.217;6.80;167.309
37.583624;-87.966217;2020-04-25T12:00:00Z;12.6;91.8;16.6;1.201;2.67;160.078
37.583624;-87.966217;2020-04-26T12:00:00Z;8.3;91.2;22.8;1.231;16.13;159.999
37.583624;-87.966217;2020-04-27T12:00:00Z;6.3;82.3;1.9;1.250;3.33;238.789
37.583624;-87.966217;2020-04-28T12:00:00Z;14.2;76.8;11.7;1.208;0.00;151.047
37.583624;-87.966217;2020-04-29T12:00:00Z;15.1;93.0;25.7;1.186;1.20;145.748
37.583624;-87.966217;2020-04-30T12:00:00Z;10.2;83.4;16.4;1.217;29.40;134.628
37.583624;-87.966217;2020-05-01T12:00:00Z;9.3;76.9;7.7;1.230;0.00;173.179
37.583624;-87.966217;2020-05-02T12:00:00Z;14.5;79.6;11.0;1.206;1.00;148.784
37.583624;-87.966217;2020-05-03T12:00:00Z;19.1;77.3;11.7;1.181;0.17;157.625
37.583624;-87.966217;2020-05-04T12:00:00Z;11.7;86.3;7.0;1.218;0.00;194.013
37.583624;-87.966217;2020-05-05T12:00:00Z;14.6;93.4;5.0;1.192;32.37;167.262
37.583624;-87.966217;2020-05-06T12:00:00Z;7.4;85.2;16.7;1.240;2.37;135.329
37.583624;-87.966217;2020-05-07T12:00:00Z;9.3;75.0;10.0;1.235;0.00;151.200
37.583624;-87.966217;2020-05-08T12:00:00Z;11.6;93.2;9.1;1.213;17.77;160.467
37.583624;-87.966217;2020-05-09T12:00:00Z;5.6;75.7;5.8;1.256;25.70;179.525
37.583624;-87.966217;2020-05-10T12:00:00Z;9.5;68.6;13.0;1.234;0.00;145.634
37.583624;-87.966217;2020-05-11T12:00:00Z;6.7;76.6;7.7;1.252;0.00;137.177
37.583624;-87.966217;2020-05-12T12:00:00Z;8.4;67.5;6.8;1.244;0.00;167.751
37.583624;-87.966217;2020-05-13T12:00:00Z;9.6;89.0;14.5;1.235;4.50;156.868
37.583624;-87.966217;2020-05-14T12:00:00Z;15.7;90.4;12.5;1.202;6.83;174.562
37.583624;-87.966217;2020-05-15T12:00:00Z;18.8;92.7;16.3;1.182;4.50;134.910
37.583624;-87.966217;2020-05-16T12:00:00Z;18.3;96.4;10.8;1.186;21.33;166.339
37.583624;-87.966217;2020-05-17T12:00:00Z;19.3;82.2;10.3;1.176;10.20;174.145
37.583624;-87.966217;2020-05-18T12:00:00Z;16.3;90.6;5.4;1.186;11.37;145.834
37.583624;-87.966217;2020-05-19T12:00:00Z;13.9;95.7;8.7;1.198;1.60;172.283
37.583624;-87.966217;2020-05-20T12:00:00Z;14.2;95.6;6.8;1.202;0.00;184.552
37.583624;-87.966217;2020-05-21T12:00:00Z;13.0;88.8;11.7;1.212;0.77;137.347
37.583624;-87.966217;2020-05-22T12:00:00Z;15.8;89.8;7.9;1.197;0.33;215.075
37.583624;-87.966217;2020-05-23T12:00:00Z;19.0;94.5;13.3;1.181;2.33;206.414
37.583624;-87.966217;2020-05-24T12:00:00Z;21.3;88.0;12.5;1.173;0.00;143.719
37.583624;-87.966217;2020-05-25T12:00:00Z;21.1;88.9;9.1;1.173;0.00;174.703
37.583624;-87.966217;2020-05-26T12:00:00Z;21.7;85.6;13.1;1.170;6.20;154.269
37.583624;-87.966217;2020-05-27T12:00:00Z;20.4;90.9;13.1;1.174;14.70;146.351
