lat;lon;validdate;t_2m:C;relative_humidity_2m:p;wind_speed_10m:kmh;air_density_10m:kgm3;precip_24h:mm;co:ugm3
32.77194;-124.234004;2020-03-15T12:00:00Z;13.1;80.9;30.6;1.232;0.51;105.247
32.77194;-124.234004;2020-03-16T12:00:00Z;10.7;81.3;31.8;1.240;3.84;120.807
32.77194;-124.234004;2020-03-17T12:00:00Z;11.4;60.5;20.5;1.237;1.07;120.760
32.77194;-124.234004;2020-03-18T12:00:00Z;11.4;65.8;27.0;1.238;0.55;111.385
32.77194;-124.234004;2020-03-19T12:00:00Z;12.3;72.0;25.9;1.235;0.79;108.832
32.77194;-124.234004;2020-03-20T12:00:00Z;13.1;74.2;14.4;1.234;0.02;93.848
32.77194;-124.234004;2020-03-21T12:00:00Z;13.8;86.6;24.8;1.227;3.14;111.585
32.77194;-124.234004;2020-03-22T12:00:00Z;13.6;89.7;20.0;1.225;8.44;95.542
32.77194;-124.234004;2020-03-23T12:00:00Z;12.9;84.8;19.0;1.234;1.08;89.310
32.77194;-124.234004;2020-03-24T12:00:00Z;12.1;80.2;21.6;1.244;0.43;105.762
32.77194;-124.234004;2020-03-25T12:00:00Z;12.1;72.4;23.3;1.241;0.86;112.655
32.77194;-124.234004;2020-03-26T12:00:00Z;11.0;69.4;31.9;1.247;0.64;118.598
32.77194;-124.234004;2020-03-27T12:00:00Z;11.8;57.1;27.3;1.246;1.05;123.233
32.77194;-124.234004;2020-03-28T12:00:00Z;12.6;69.1;15.1;1.243;0.11;132.412
32.77194;-124.234004;2020-03-29T12:00:00Z;13.0;82.8;24.4;1.237;0.03;116.093
32.77194;-124.234004;2020-03-30T12:00:00Z;12.7;76.0;22.4;1.243;0.04;99.019
32.77194;-124.234004;2020-03-31T12:00:00Z;13.3;88.7;27.1;1.239;0.01;83.141
32.77194;-124.234004;2020-04-01T12:00:00Z;13.2;87.1;32.9;1.232;0.12;97.198
32.77194;-124.234004;2020-04-02T12:00:00Z;11.7;69.5;40.7;1.242;0.16;120.428
32.77194;-124.234004;2020-04-03T12:00:00Z;11.8;70.3;37.4;1.245;0.00;115.979
32.77194;-124.234004;2020-04-04T12:00:00Z;12.9;76.8;28.0;1.233;0.06;99.483
32.77194;-124.234004;2020-04-05T12:00:00Z;13.5;89.7;33.7;1.220;0.41;97.363
32.77194;-124.234004;2020-04-06T12:00:00Z;12.2;67.9;30.1;1.228;1.47;116.799
32.77194;-124.234004;2020-04-07T12:00:00Z;10.1;81.4;3.6;1.245;1.71;119.559
32.77194;-124.234004;2020-04-08T12:00:00Z;11.9;71.0;28.0;1.239;3.06;119.457
32.77194;-124.234004;2020-04-09T12:00:00Z;12.6;87.5;29.6;1.235;0.53;113.898
32.77194;-124.234004;2020-04-10T12:00:00Z;13.1;85.7;26.8;1.232;0.56;119.588
32.77194;-124.234004;2020-04-11T12:00:00Z;12.9;86.2;26.6;1.234;0.76;109.298
32.77194;-124.234004;2020-04-12T12:00:00Z;12.1;85.0;31.2;1.240;0.39;96.404
32.77194;-124.234004;2020-04-13T12:00:00Z;11.9;79.5;26.6;1.244;0.25;97.633
32.77194;-124.234004;2020-04-14T12:00:00Z;12.7;78.2;31.2;1.242;0.00;118.845
32.77194;-124.234004;2020-04-15T12:00:00Z;13.0;85.2;28.7;1.237;0.00;125.572
32.77194;-124.234004;2020-04-16T12:00:00Z;13.4;86.0;27.9;1.229;0.10;98.648
32.77194;-124.234004;2020-04-17T12:00:00Z;12.9;81.7;24.3;1.231;0.41;88.963
32.77194;-124.234004;2020-04-18T12:00:00Z;13.5;68.3;24.2;1.232;0.24;88.958
32.77194;-124.234004;2020-04-19T12:00:00Z;13.7;71.9;17.4;1.232;0.01;97.547
32.77194;-124.234004;2020-04-20T12:00:00Z;14.5;92.8;20.7;1.226;0.13;77.258
32.77194;-124.234004;2020-04-21T12:00:00Z;12.9;80.6;31.3;1.243;0.27;94.318
32.77194;-124.234004;2020-04-22T12:00:00Z;13.6;87.1;37.2;1.240;0.00;88.457
32.77194;-124.234004;2020-04-23T12:00:00Z;14.3;92.9;42.8;1.235;0.12;95.104
32.77194;-124.234004;2020-04-24T12:00:00Z;14.6;86.9;35.4;1.228;0.04;103.374
32.77194;-124.234004;2020-04-25T12:00:00Z;14.2;91.0;37.9;1.227;0.00;81.483
32.77194;-124.234004;2020-04-26T12:00:00Z;14.0;90.0;35.4;1.228;0.00;93.600
32.77194;-124.234004;2020-04-27T12:00:00Z;13.7;88.3;34.7;1.233;0.03;95.374
32.77194;-124.234004;2020-04-28T12:00:00Z;13.5;96.2;37.4;1.234;0.07;77.186
32.77194;-124.234004;2020-04-29T12:00:00Z;13.9;92.0;33.4;1.230;0.34;83.551
32.77194;-124.234004;2020-04-30T12:00:00Z;14.4;87.5;36.1;1.229;0.28;85.979
32.77194;-124.234004;2020-05-01T12:00:00Z;14.2;87.4;29.9;1.230;0.13;114.790
32.77194;-124.234004;2020-05-02T12:00:00Z;14.6;89.1;23.2;1.227;0.00;83.952
32.77194;-124.234004;2020-05-03T12:00:00Z;15.3;87.5;25.5;1.227;0.11;86.624
32.77194;-124.234004;2020-05-04T12:00:00Z;13.7;80.0;31.2;1.235;0.17;97.953
32.77194;-124.234004;2020-05-05T12:00:00Z;14.8;89.3;30.8;1.227;0.00;76.970
32.77194;-124.234004;2020-05-06T12:00:00Z;15.0;80.6;40.0;1.228;0.02;115.940
32.77194;-124.234004;2020-05-07T12:00:00Z;14.9;77.1;40.6;1.224;0.00;113.243
32.77194;-124.234004;2020-05-08T12:00:00Z;15.1;81.3;30.5;1.218;0.00;100.774
32.77194;-124.234004;2020-05-09T12:00:00Z;14.8;86.6;21.8;1.220;0.00;87.951
32.77194;-124.234004;2020-05-10T12:00:00Z;13.8;84.5;9.9;1.226;0.01;85.053
32.77194;-124.234004;2020-05-11T12:00:00Z;15.0;88.1;19.6;1.220;0.00;103.685
32.77194;-124.234004;2020-05-12T12:00:00Z;15.8;87.3;21.5;1.218;0.15;93.342
32.77194;-124.234004;2020-05-13T12:00:00Z;15.6;79.8;19.1;1.222;0.04;93.022
32.77194;-124.234004;2020-05-14T12:00:00Z;16.0;94.6;18.6;1.221;0.02;79.949
32.77194;-124.234004;2020-05-15T12:00:00Z;16.0;87.0;25.5;1.223;0.11;79.438
32.77194;-124.234004;2020-05-16T12:00:00Z;15.9;87.9;29.8;1.219;0.10;64.119
32.77194;-124.234004;2020-05-17T12:00:00Z;17.0;91.5;24.5;1.207;0.03;80.950
32.77194;-124.234004;2020-05-18T12:00:00Z;16.5;78.5;30.8;1.212;2.11;103.649
32.77194;-124.234004;2020-05-19T12:00:00Z;15.9;73.0;32.8;1.222;0.09;94.332
32.77194;-124.234004;2020-05-20T12:00:00Z;15.8;78.3;29.2;1.225;0.09;98.619
32.77194;-124.234004;2020-05-21T12:00:00Z;15.8;72.9;35.6;1.223;0.38;85.328
32.77194;-124.234004;2020-05-22T12:00:00Z;15.6;80.6;40.1;1.220;0.28;93.312
32.77194;-124.234004;2020-05-23T12:00:00Z;15.2;71.7;39.5;1.224;0.15;101.063
32.77194;-124.234004;2020-05-24T12:00:00Z;15.5;78.3;34.9;1.222;0.00;86.486
32.77194;-124.234004;2020-05-25T12:00:00Z;16.3;84.7;30.0;1.214;0.00;86.902
32.77194;-124.234004;2020-05-26T12:00:00Z;16.2;89.6;29.1;1.211;0.04;67.770
32.77194;-124.234004;2020-05-27T12:00:00Z;16.1;90.2;14.5;1.212;0.02;66.537
32.77194;-124.234004;2020-05-28T12:00:00Z;15.6;92.1;10.8;1.216;0.02;77.347
32.77194;-124.234004;2020-05-29T12:00:00Z;15.8;91.0;11.7;1.215;1.38;87.838
32.77194;-124.234004;2020-05-30T12:00:00Z;16.3;85.3;29.0;1.213;0.12;76.143
32.77194;-124.234004;2020-05-31T12:00:00Z;16.0;77.9;14.9;1.217;0.07;85.159
32.77194;-123.705546;2020-03-15T12:00:00Z;13.4;80.4;29.9;1.231;0.31;105.044
32.77194;-123.705546;2020-03-16T12:00:00Z;11.4;84.4;29.5;1.236;3.70;122.049
32.77194;-123.705546;2020-03-17T12:00:00Z;11.5;60.3;21.4;1.237;2.01;120.253
32.77194;-123.705546;2020-03-18T12:00:00Z;11.4;66.8;27.6;1.237;1.05;111.229
32.77194;-123.705546;2020-03-19T12:00:00Z;12.3;74.4;26.2;1.234;0.54;110.818
32.77194;-123.705546;2020-03-20T12:00:00Z;13.0;72.0;13.1;1.235;0.02;95.201
32.77194;-123.705546;2020-03-21T12:00:00Z;13.8;86.2;23.4;1.227;2.69;111.496
32.77194;-123.705546;2020-03-22T12:00:00Z;13.7;91.7;27.8;1.225;9.12;94.108
32.77194;-123.705546;2020-03-23T12:00:00Z;13.1;84.7;22.9;1.233;3.47;94.361
32.77194;-123.705546;2020-03-24T12:00:00Z;12.5;77.3;20.7;1.242;0.22;106.849
32.77194;-123.705546;2020-03-25T12:00:00Z;11.9;79.0;23.3;1.242;0.60;109.483
32.77194;-123.705546;2020-03-26T12:00:00Z;11.0;70.0;27.7;1.246;0.62;119.024
32.77194;-123.705546;2020-03-27T12:00:00Z;11.5;65.2;32.4;1.247;1.94;121.882
32.77194;-123.705546;2020-03-28T12:00:00Z;12.5;72.8;16.0;1.243;0.03;133.063
32.77194;-123.705546;2020-03-29T12:00:00Z;13.1;81.8;24.5;1.236;0.03;113.848
32.77194;-123.705546;2020-03-30T12:00:00Z;12.8;77.8;26.2;1.242;0.06;99.606
32.77194;-123.705546;2020-03-31T12:00:00Z;13.3;86.9;31.2;1.239;0.00;85.195
32.77194;-123.705546;2020-04-01T12:00:00Z;13.3;85.6;36.2;1.231;0.14;93.800
32.77194;-123.705546;2020-04-02T12:00:00Z;11.8;70.1;41.2;1.241;0.16;121.130
32.77194;-123.705546;2020-04-03T12:00:00Z;11.7;72.4;38.8;1.244;0.00;117.088
32.77194;-123.705546;2020-04-04T12:00:00Z;12.9;73.0;31.4;1.233;0.01;103.330
32.77194;-123.705546;2020-04-05T12:00:00Z;13.4;88.4;32.8;1.221;0.58;99.587
32.77194;-123.705546;2020-04-06T12:00:00Z;12.5;68.5;29.0;1.227;1.95;117.920
32.77194;-123.705546;2020-04-07T12:00:00Z;10.3;76.6;7.1;1.244;0.69;118.030
32.77194;-123.705546;2020-04-08T12:00:00Z;11.9;70.6;25.8;1.238;3.02;118.405
32.77194;-123.705546;2020-04-09T12:00:00Z;12.9;84.3;29.7;1.234;0.83;111.962
32.77194;-123.705546;2020-04-10T12:00:00Z;13.0;85.3;25.5;1.232;0.96;119.087
32.77194;-123.705546;2020-04-11T12:00:00Z;12.9;89.4;19.0;1.233;0.24;109.058
32.77194;-123.705546;2020-04-12T12:00:00Z;12.6;84.1;32.9;1.237;0.41;95.875
32.77194;-123.705546;2020-04-13T12:00:00Z;11.7;80.4;27.7;1.244;0.31;96.976
32.77194;-123.705546;2020-04-14T12:00:00Z;12.6;79.0;31.5;1.242;0.00;120.631
32.77194;-123.705546;2020-04-15T12:00:00Z;13.0;85.0;28.5;1.237;0.00;128.606
32.77194;-123.705546;2020-04-16T12:00:00Z;13.2;87.1;26.8;1.229;0.03;98.671
32.77194;-123.705546;2020-04-17T12:00:00Z;13.0;79.5;24.9;1.231;0.44;88.110
32.77194;-123.705546;2020-04-18T12:00:00Z;13.0;74.4;22.0;1.234;0.31;89.920
32.77194;-123.705546;2020-04-19T12:00:00Z;13.5;74.3;17.5;1.233;0.05;98.944
32.77194;-123.705546;2020-04-20T12:00:00Z;14.2;91.8;14.1;1.228;0.21;77.494
32.77194;-123.705546;2020-04-21T12:00:00Z;13.1;77.8;34.8;1.241;0.40;93.306
32.77194;-123.705546;2020-04-22T12:00:00Z;13.6;87.5;38.4;1.240;0.00;87.692
32.77194;-123.705546;2020-04-23T12:00:00Z;14.1;93.4;42.9;1.235;0.10;94.931
32.77194;-123.705546;2020-04-24T12:00:00Z;15.0;83.6;42.0;1.226;0.05;104.797
32.77194;-123.705546;2020-04-25T12:00:00Z;14.5;91.6;37.5;1.225;0.00;81.540
32.77194;-123.705546;2020-04-26T12:00:00Z;14.1;90.0;37.0;1.227;0.01;94.121
32.77194;-123.705546;2020-04-27T12:00:00Z;13.8;89.6;35.2;1.232;0.00;96.023
32.77194;-123.705546;2020-04-28T12:00:00Z;14.2;94.8;38.8;1.230;0.05;77.280
32.77194;-123.705546;2020-04-29T12:00:00Z;14.0;92.5;35.9;1.229;0.29;85.439
32.77194;-123.705546;2020-04-30T12:00:00Z;14.4;88.5;38.1;1.228;0.15;87.281
32.77194;-123.705546;2020-05-01T12:00:00Z;14.5;83.2;30.8;1.228;0.07;114.825
32.77194;-123.705546;2020-05-02T12:00:00Z;14.6;87.7;24.8;1.227;0.01;86.156
32.77194;-123.705546;2020-05-03T12:00:00Z;15.2;89.3;25.7;1.226;0.14;87.605
32.77194;-123.705546;2020-05-04T12:00:00Z;13.8;80.6;33.8;1.234;0.13;100.096
32.77194;-123.705546;2020-05-05T12:00:00Z;14.8;87.7;32.9;1.226;0.00;76.440
32.77194;-123.705546;2020-05-06T12:00:00Z;14.9;80.7;41.7;1.228;0.03;113.958
32.77194;-123.705546;2020-05-07T12:00:00Z;14.8;78.5;40.2;1.223;0.00;113.135
32.77194;-123.705546;2020-05-08T12:00:00Z;15.2;81.5;30.1;1.217;0.00;101.797
32.77194;-123.705546;2020-05-09T12:00:00Z;14.8;87.9;22.4;1.219;0.00;90.106
32.77194;-123.705546;2020-05-10T12:00:00Z;13.8;83.0;11.6;1.226;0.00;86.210
32.77194;-123.705546;2020-05-11T12:00:00Z;14.7;89.4;20.9;1.221;0.00;102.596
32.77194;-123.705546;2020-05-12T12:00:00Z;15.8;88.0;22.4;1.217;0.12;94.218
32.77194;-123.705546;2020-05-13T12:00:00Z;15.6;78.5;22.2;1.222;0.07;92.436
32.77194;-123.705546;2020-05-14T12:00:00Z;16.0;92.4;20.5;1.221;0.02;79.491
32.77194;-123.705546;2020-05-15T12:00:00Z;15.9;87.7;26.8;1.223;0.07;79.445
32.77194;-123.705546;2020-05-16T12:00:00Z;15.8;89.0;31.4;1.218;0.11;64.469
32.77194;-123.705546;2020-05-17T12:00:00Z;16.7;92.8;23.3;1.209;0.04;79.634
32.77194;-123.705546;2020-05-18T12:00:00Z;16.4;81.8;27.7;1.212;1.30;103.039
32.77194;-123.705546;2020-05-19T12:00:00Z;15.7;73.7;31.1;1.222;0.27;93.387
32.77194;-123.705546;2020-05-20T12:00:00Z;15.8;75.0;32.6;1.225;0.14;99.601
32.77194;-123.705546;2020-05-21T12:00:00Z;15.8;74.1;38.1;1.223;0.21;83.702
32.77194;-123.705546;2020-05-22T12:00:00Z;15.5;82.3;40.4;1.220;0.15;95.302
32.77194;-123.705546;2020-05-23T12:00:00Z;14.9;74.7;39.6;1.225;0.08;100.865
32.77194;-123.705546;2020-05-24T12:00:00Z;15.4;78.3;35.3;1.222;0.00;86.142
32.77194;-123.705546;2020-05-25T12:00:00Z;16.1;85.6;26.6;1.214;0.00;95.829
32.77194;-123.705546;2020-05-26T12:00:00Z;15.8;93.1;25.0;1.212;0.01;69.320
32.77194;-123.705546;2020-05-27T12:00:00Z;15.8;91.7;11.5;1.214;0.01;67.303
32.77194;-123.705546;2020-05-28T12:00:00Z;15.3;93.6;6.6;1.217;0.02;75.723
32.77194;-123.705546;2020-05-29T12:00:00Z;15.6;91.2;12.0;1.215;0.80;89.658
32.77194;-123.705546;2020-05-30T12:00:00Z;16.4;83.6;28.9;1.212;0.19;77.108
32.77194;-123.705546;2020-05-31T12:00:00Z;15.9;83.6;17.1;1.216;0.07;84.119
32.77194;-123.177088;2020-03-15T12:00:00Z;13.4;79.2;29.5;1.231;0.41;103.818
32.77194;-123.177088;2020-03-16T12:00:00Z;11.8;84.3;34.0;1.234;4.02;116.674
32.77194;-123.177088;2020-03-17T12:00:00Z;11.3;63.5;21.9;1.237;2.54;119.810
32.77194;-123.177088;2020-03-18T12:00:00Z;11.5;68.8;30.5;1.236;1.24;111.914
32.77194;-123.177088;2020-03-19T12:00:00Z;12.4;71.1;27.6;1.234;1.11;112.425
32.77194;-123.177088;2020-03-20T12:00:00Z;13.0;70.8;10.2;1.236;0.32;98.035
32.77194;-123.177088;2020-03-21T12:00:00Z;13.8;84.1;24.1;1.228;1.59;110.822
32.77194;-123.177088;2020-03-22T12:00:00Z;13.9;90.2;23.0;1.224;4.84;96.629
32.77194;-123.177088;2020-03-23T12:00:00Z;13.5;80.2;23.4;1.231;6.58;100.261
32.77194;-123.177088;2020-03-24T12:00:00Z;12.4;81.7;20.0;1.242;0.44;107.701
32.77194;-123.177088;2020-03-25T12:00:00Z;12.1;79.5;23.8;1.240;0.53;106.256
32.77194;-123.177088;2020-03-26T12:00:00Z;11.5;60.6;29.7;1.244;0.38;119.281
32.77194;-123.177088;2020-03-27T12:00:00Z;11.8;66.3;34.3;1.245;1.27;121.807
32.77194;-123.177088;2020-03-28T12:00:00Z;12.6;70.2;20.4;1.242;0.10;134.096
32.77194;-123.177088;2020-03-29T12:00:00Z;13.2;79.4;24.2;1.236;0.10;112.272
32.77194;-123.177088;2020-03-30T12:00:00Z;12.9;81.0;25.9;1.241;0.20;99.948
32.77194;-123.177088;2020-03-31T12:00:00Z;13.5;83.5;33.5;1.237;0.00;87.257
32.77194;-123.177088;2020-04-01T12:00:00Z;13.4;84.5;39.0;1.229;0.08;90.440
32.77194;-123.177088;2020-04-02T12:00:00Z;12.0;69.8;42.1;1.240;0.13;122.066
32.77194;-123.177088;2020-04-03T12:00:00Z;11.9;73.9;40.6;1.243;0.00;117.961
32.77194;-123.177088;2020-04-04T12:00:00Z;12.9;73.6;33.1;1.233;0.01;108.378
32.77194;-123.177088;2020-04-05T12:00:00Z;13.7;83.8;35.1;1.220;0.27;99.743
32.77194;-123.177088;2020-04-06T12:00:00Z;12.5;70.9;29.0;1.226;2.47;118.502
32.77194;-123.177088;2020-04-07T12:00:00Z;11.3;66.4;10.9;1.240;0.26;116.414
32.77194;-123.177088;2020-04-08T12:00:00Z;12.1;65.8;24.0;1.237;0.78;117.907
32.77194;-123.177088;2020-04-09T12:00:00Z;13.1;83.5;26.8;1.233;0.89;109.642
32.77194;-123.177088;2020-04-10T12:00:00Z;13.1;82.3;23.8;1.231;0.84;119.173
32.77194;-123.177088;2020-04-11T12:00:00Z;13.0;88.6;19.4;1.233;0.19;108.651
32.77194;-123.177088;2020-04-12T12:00:00Z;12.8;82.3;32.4;1.236;0.49;95.525
32.77194;-123.177088;2020-04-13T12:00:00Z;11.9;78.3;28.6;1.243;0.26;96.596
32.77194;-123.177088;2020-04-14T12:00:00Z;12.8;79.7;30.4;1.241;0.00;123.405
32.77194;-123.177088;2020-04-15T12:00:00Z;13.0;87.2;26.4;1.236;0.00;131.147
32.77194;-123.177088;2020-04-16T12:00:00Z;13.0;88.5;24.7;1.230;0.03;98.412
32.77194;-123.177088;2020-04-17T12:00:00Z;13.0;83.6;25.6;1.230;0.56;87.359
32.77194;-123.177088;2020-04-18T12:00:00Z;12.7;77.5;23.3;1.235;0.16;90.997
32.77194;-123.177088;2020-04-19T12:00:00Z;13.4;79.0;17.5;1.233;0.04;99.312
32.77194;-123.177088;2020-04-20T12:00:00Z;13.9;90.8;12.6;1.230;0.11;79.215
32.77194;-123.177088;2020-04-21T12:00:00Z;13.1;78.5;36.8;1.240;0.75;92.788
32.77194;-123.177088;2020-04-22T12:00:00Z;13.5;87.0;37.7;1.239;0.00;86.286
32.77194;-123.177088;2020-04-23T12:00:00Z;13.9;94.2;41.8;1.235;0.07;94.454
32.77194;-123.177088;2020-04-24T12:00:00Z;15.1;80.4;44.5;1.224;0.04;103.849
32.77194;-123.177088;2020-04-25T12:00:00Z;14.6;90.6;41.0;1.223;0.00;81.721
32.77194;-123.177088;2020-04-26T12:00:00Z;13.9;91.6;36.0;1.227;0.01;94.113
32.77194;-123.177088;2020-04-27T12:00:00Z;13.8;90.4;34.0;1.231;0.00;96.400
32.77194;-123.177088;2020-04-28T12:00:00Z;14.2;93.9;41.2;1.229;0.04;77.510
32.77194;-123.177088;2020-04-29T12:00:00Z;13.9;93.6;35.6;1.229;0.14;86.517
32.77194;-123.177088;2020-04-30T12:00:00Z;14.4;89.3;38.4;1.227;0.15;88.607
32.77194;-123.177088;2020-05-01T12:00:00Z;14.4;82.0;31.3;1.227;0.03;114.420
32.77194;-123.177088;2020-05-02T12:00:00Z;14.2;89.8;27.6;1.229;0.01;87.736
32.77194;-123.177088;2020-05-03T12:00:00Z;14.7;86.7;28.6;1.229;0.17;88.542
32.77194;-123.177088;2020-05-04T12:00:00Z;13.6;81.2;35.6;1.234;0.09;102.806
32.77194;-123.177088;2020-05-05T12:00:00Z;14.5;87.7;34.4;1.227;0.00;76.566
32.77194;-123.177088;2020-05-06T12:00:00Z;14.7;81.6;42.2;1.228;0.03;110.641
32.77194;-123.177088;2020-05-07T12:00:00Z;14.7;81.2;39.7;1.222;0.00;112.876
32.77194;-123.177088;2020-05-08T12:00:00Z;14.9;82.9;30.3;1.218;0.00;102.431
32.77194;-123.177088;2020-05-09T12:00:00Z;14.5;90.4;22.5;1.220;0.00;91.813
32.77194;-123.177088;2020-05-10T12:00:00Z;13.8;83.2;14.6;1.226;0.03;87.305
32.77194;-123.177088;2020-05-11T12:00:00Z;14.5;90.8;19.1;1.222;0.00;100.925
32.77194;-123.177088;2020-05-12T12:00:00Z;15.9;90.4;17.4;1.216;0.07;98.916
32.77194;-123.177088;2020-05-13T12:00:00Z;15.6;77.8;23.2;1.222;0.08;92.579
32.77194;-123.177088;2020-05-14T12:00:00Z;15.8;92.2;23.4;1.222;0.00;78.258
32.77194;-123.177088;2020-05-15T12:00:00Z;15.7;88.8;30.4;1.223;0.10;79.491
32.77194;-123.177088;2020-05-16T12:00:00Z;15.7;89.2;35.2;1.218;0.07;66.115
32.77194;-123.177088;2020-05-17T12:00:00Z;16.2;93.5;22.9;1.211;0.06;78.046
32.77194;-123.177088;2020-05-18T12:00:00Z;16.5;84.6;22.9;1.211;0.63;99.658
32.77194;-123.177088;2020-05-19T12:00:00Z;15.5;74.1;29.6;1.222;0.18;92.706
32.77194;-123.177088;2020-05-20T12:00:00Z;15.5;80.5;34.3;1.225;0.22;100.226
32.77194;-123.177088;2020-05-21T12:00:00Z;15.6;74.7;39.4;1.223;0.24;82.829
32.77194;-123.177088;2020-05-22T12:00:00Z;15.2;81.3;39.2;1.220;0.06;96.492
32.77194;-123.177088;2020-05-23T12:00:00Z;14.8;76.7;40.8;1.224;0.12;100.783
32.77194;-123.177088;2020-05-24T12:00:00Z;15.1;80.8;33.8;1.222;0.00;85.845
32.77194;-123.177088;2020-05-25T12:00:00Z;15.7;87.5;22.9;1.215;0.00;98.109
32.77194;-123.177088;2020-05-26T12:00:00Z;15.5;93.8;24.8;1.213;0.00;75.485
32.77194;-123.177088;2020-05-27T12:00:00Z;15.4;90.7;13.1;1.215;0.03;69.794
32.77194;-123.177088;2020-05-28T12:00:00Z;15.2;93.6;5.6;1.217;0.11;74.100
32.77194;-123.177088;2020-05-29T12:00:00Z;15.5;91.4;13.4;1.216;0.47;90.172
32.77194;-123.177088;2020-05-30T12:00:00Z;16.1;84.9;24.1;1.213;0.38;82.909
32.77194;-123.177088;2020-05-31T12:00:00Z;15.9;84.0;16.7;1.216;0.07;83.656
32.77194;-122.64863;2020-03-15T12:00:00Z;13.3;78.8;27.0;1.232;0.39;102.268
32.77194;-122.64863;2020-03-16T12:00:00Z;12.2;84.9;35.3;1.232;3.19;108.647
32.77194;-122.64863;2020-03-17T12:00:00Z;11.2;65.7;23.2;1.238;1.78;119.598
32.77194;-122.64863;2020-03-18T12:00:00Z;11.5;68.7;29.8;1.235;1.62;112.751
32.77194;-122.64863;2020-03-19T12:00:00Z;12.4;74.5;26.4;1.233;1.17;113.971
32.77194;-122.64863;2020-03-20T12:00:00Z;12.9;71.0;8.7;1.236;0.23;102.315
32.77194;-122.64863;2020-03-21T12:00:00Z;13.6;86.1;24.5;1.229;0.77;109.293
32.77194;-122.64863;2020-03-22T12:00:00Z;14.2;90.5;24.0;1.224;2.14;98.254
32.77194;-122.64863;2020-03-23T12:00:00Z;13.5;77.4;24.9;1.231;7.11;104.050
32.77194;-122.64863;2020-03-24T12:00:00Z;12.7;80.7;20.0;1.240;0.37;108.048
32.77194;-122.64863;2020-03-25T12:00:00Z;12.5;76.4;24.5;1.238;0.75;103.930
32.77194;-122.64863;2020-03-26T12:00:00Z;11.8;58.6;28.7;1.243;0.52;118.589
32.77194;-122.64863;2020-03-27T12:00:00Z;12.1;64.9;37.4;1.243;2.33;122.103
32.77194;-122.64863;2020-03-28T12:00:00Z;13.0;67.4;23.0;1.241;0.20;135.049
32.77194;-122.64863;2020-03-29T12:00:00Z;13.1;78.7;25.9;1.236;0.17;111.783
32.77194;-122.64863;2020-03-30T12:00:00Z;13.0;78.5;27.1;1.241;0.29;99.740
32.77194;-122.64863;2020-03-31T12:00:00Z;13.5;84.8;34.1;1.237;0.00;88.745
32.77194;-122.64863;2020-04-01T12:00:00Z;13.4;87.0;39.2;1.229;0.02;89.407
32.77194;-122.64863;2020-04-02T12:00:00Z;12.0;70.4;43.3;1.239;0.08;123.017
32.77194;-122.64863;2020-04-03T12:00:00Z;12.0;75.6;42.0;1.241;0.00;119.030
32.77194;-122.64863;2020-04-04T12:00:00Z;12.9;73.2;34.0;1.232;0.00;113.061
32.77194;-122.64863;2020-04-05T12:00:00Z;13.6;82.6;32.8;1.221;0.34;98.672
32.77194;-122.64863;2020-04-06T12:00:00Z;12.6;74.9;28.3;1.225;3.52;118.469
32.77194;-122.64863;2020-04-07T12:00:00Z;11.7;61.1;8.4;1.239;0.16;116.089
32.77194;-122.64863;2020-04-08T12:00:00Z;11.9;68.3;25.1;1.238;0.55;118.150
32.77194;-122.64863;2020-04-09T12:00:00Z;13.1;84.1;26.9;1.232;2.16;107.084
32.77194;-122.64863;2020-04-10T12:00:00Z;12.9;85.5;27.6;1.232;0.76;119.881
32.77194;-122.64863;2020-04-11T12:00:00Z;13.1;86.4;21.8;1.232;0.25;108.882
32.77194;-122.64863;2020-04-12T12:00:00Z;13.0;84.8;32.2;1.234;0.44;95.260
32.77194;-122.64863;2020-04-13T12:00:00Z;12.1;78.0;29.5;1.242;0.26;96.653
32.77194;-122.64863;2020-04-14T12:00:00Z;13.0;80.3;29.0;1.239;0.00;126.353
32.77194;-122.64863;2020-04-15T12:00:00Z;13.3;87.5;24.4;1.234;0.01;132.888
32.77194;-122.64863;2020-04-16T12:00:00Z;13.0;89.1;23.7;1.229;0.01;98.579
32.77194;-122.64863;2020-04-17T12:00:00Z;13.0;86.1;24.7;1.229;0.45;86.878
32.77194;-122.64863;2020-04-18T12:00:00Z;12.8;78.2;23.3;1.234;0.23;92.206
32.77194;-122.64863;2020-04-19T12:00:00Z;13.3;81.0;16.1;1.233;0.14;99.653
32.77194;-122.64863;2020-04-20T12:00:00Z;13.6;85.9;14.8;1.231;0.29;82.635
32.77194;-122.64863;2020-04-21T12:00:00Z;13.1;79.1;38.7;1.239;0.30;93.051
32.77194;-122.64863;2020-04-22T12:00:00Z;13.7;86.3;40.0;1.237;0.00;84.998
32.77194;-122.64863;2020-04-23T12:00:00Z;14.1;93.6;43.8;1.233;0.06;93.375
32.77194;-122.64863;2020-04-24T12:00:00Z;15.3;78.3;39.7;1.223;0.03;102.123
32.77194;-122.64863;2020-04-25T12:00:00Z;15.0;89.1;41.4;1.221;0.00;81.592
32.77194;-122.64863;2020-04-26T12:00:00Z;14.3;91.0;35.9;1.225;0.02;94.062
32.77194;-122.64863;2020-04-27T12:00:00Z;14.2;85.8;35.9;1.229;0.00;96.591
